,_id,date_modified,dinner,lunch
0,5a0683dc2dc8ae0009768ff2,"Sat, 11 Nov 2017 00:00:12 GMT","[{'item': 'Dinner', 'legend': ''}, {'item': '-- Main Entree --', 'legend': 'label'}, {'item': 'Beef Stroganoff', 'legend': ''}, {'item': '-- Soups --', 'legend': 'label'}, {'item': 'Cream of Carrot', 'legend': ''}, {'item': '-- On the Side --', 'legend': 'label'}, {'item': 'Au Gratin Potatoes', 'legend': 'vegetarian'}, {'item': 'Corn', 'legend': 'vegan'}]","[{'item': 'Lunch', 'legend': ''}, {'item': '-- Main Entree --', 'legend': 'label'}, {'item': 'Chicken Wing Bar', 'legend': ''}, {'item': '-- Vegetarian & Vegan Entree --', 'legend': 'label'}, {'item': 'Tofu Scampi & Broccoli Rabe', 'legend': ''}, {'item': '-- Starches --', 'legend': 'label'}, {'item': ""O'Brien Potatoes"", 'legend': 'vegan'}, {'item': '-- Fruit --', 'legend': 'label'}, {'item': 'Grapefruit Half', 'legend': 'vegan'}, {'item': '-- Breakfast Bars --', 'legend': 'label'}, {'item': 'Bacon', 'legend': 'pork'}, {'item': 'French Texas Toast', 'legend': 'vegetarian'}, {'item': 'Lox & Bagel Bar', 'legend': ''}, {'item': 'Omelet Bar with Pork Options', 'legend': 'pork'}, {'item': 'Scrambled Eggs', 'legend': 'vegetarian'}, {'item': 'Turkey Sausage', 'legend': ''}]"
1,5a0683dc2dc8ae0009768ff2,"Sat, 11 Nov 2017 00:00:12 GMT","[{'item': 'Dinner', 'legend': ''}, {'item': '-- Salads --', 'legend': 'label'}, {'item': 'Egg Salad', 'legend': 'vegetarian'}, {'item': 'Fresh Fruit Salad', 'legend': 'vegan'}, {'item': 'Golden Beet Salad', 'legend': 'vegan'}, {'item': 'Kale Salad with Tomatoes & Quinoa', 'legend': 'vegan'}, {'item': 'Mexican Style Quinoa Salad', 'legend': 'vegan'}, {'item': 'Tossed Salad & Dressings', 'legend': 'vegan'}, {'item': '-- Vegetarian & Vegan Entree --', 'legend': 'label'}, {'item': 'Roasted Vegetable Wrap', 'legend': 'vegetarian'}, {'item': 'Tofu Vegetable Wrap', 'legend': 'vegan'}, {'item': '-- Specialty Bars --', 'legend': 'label'}, {'item': 'Hummus & Pitas', 'legend': 'vegan'}, {'item': 'Lox & Bagel Bar', 'legend': ''}, {'item': '-- Desserts --', 'legend': 'label'}, {'item': 'Dessert Bar', 'legend': ''}]","[{'item': 'Lunch', 'legend': ''}, {'item': '-- Main Entree --', 'legend': 'label'}, {'item': 'Cholent with Beef & Barley', 'legend': ''}, {'item': 'Herb Baked Chicken', 'legend': ''}, {'item': '-- Vegetarian & Vegan Entree --', 'legend': 'label'}, {'item': 'Hearty Vegetable Cholent', 'legend': 'vegan'}, {'item': 'Wild Mushroom Strudel', 'legend': 'vegetarian'}, {'item': '-- On the Side --', 'legend': 'label'}, {'item': 'Butternut Squash Kugel', 'legend': 'vegetarian'}, {'item': 'Rissole Potatoes', 'legend': 'vegan'}, {'item': 'Whole Baby Carrots', 'legend': 'vegan'}]"
2,5a0683dc2dc8ae0009768ff2,"Sat, 11 Nov 2017 00:00:12 GMT","[{'item': 'Dinner', 'legend': ''}, {'item': '-- Main Entree --', 'legend': 'label'}, {'item': 'General Tso Chicken', 'legend': ''}, {'item': '-- Vegetarian & Vegan Entree --', 'legend': 'label'}, {'item': 'General Tso Chickpeas', 'legend': 'vegan'}, {'item': '-- Soups --', 'legend': 'label'}, {'item': 'Chicken Gumbo Soup', 'legend': ''}, {'item': 'Moroccan Lentil Soup', 'legend': 'vegan'}, {'item': '-- Grill --', 'legend': 'label'}, {'item': 'All Beef Hot Dog', 'legend': ''}, {'item': 'Cheesesteak Sandwich', 'legend': ''}, {'item': 'Crafted Burger', 'legend': ''}, {'item': 'Grilled Cheese Sandwich', 'legend': 'vegetarian'}, {'item': 'Turkey Burger', 'legend': ''}, {'item': 'Vegan Bean Burger', 'legend': 'vegan'}, {'item': '-- Entree Salads --', 'legend': 'label'}, {'item': 'Marinated Mushrooms & Spring Vegetables', 'legend': 'vegan'}, {'item': 'Pasta & Ratatouille Salad', 'legend': 'vegan'}, {'item': '-- On the Side --', 'legend': 'label'}, {'item': ""Chef's Choice Pasta of the Day"", 'legend': 'vegan'}, {'item': 'Vegetable Fried Rice', 'legend': 'vegan'}, {'item': 'Vegetable of the Day', 'legend': 'vegetarian'}]","[{'item': 'Lunch', 'legend': ''}, {'item': '-- Main Entree --', 'legend': 'label'}, {'item': 'Chicken Wing Bar', 'legend': ''}, {'item': '-- Vegetarian & Vegan Entree --', 'legend': 'label'}, {'item': 'Red Beans & Rice', 'legend': 'vegetarian'}, {'item': '-- Soups --', 'legend': 'label'}, {'item': 'Chicken Gumbo Soup', 'legend': ''}, {'item': 'Moroccan Lentil Soup', 'legend': 'vegan'}, {'item': '-- Grill --', 'legend': 'label'}, {'item': 'All Beef Hot Dog', 'legend': ''}, {'item': 'Cheesesteak Sandwich', 'legend': ''}, {'item': 'Crafted Burger', 'legend': ''}, {'item': 'Grilled Cheese Sandwich', 'legend': 'vegetarian'}, {'item': 'Turkey Burger', 'legend': ''}, {'item': 'Vegan Bean Burger', 'legend': 'vegan'}, {'item': '-- Breakfast Bars --', 'legend': 'label'}, {'item': 'Bacon', 'legend': 'pork'}, {'item': 'Breakfast Burrito Bar with Chorizo', 'legend': 'pork'}, {'item': 'Breakfast Potatoes', 'legend': 'vegan'}, {'item': 'Waffle Bar', 'legend': 'vegetarian'}, {'item': '-- Entree Salads --', 'legend': 'label'}, {'item': 'Marinated Mushrooms & Spring Vegetables', 'legend': 'vegan'}, {'item': 'Pasta & Ratatouille Salad', 'legend': 'vegan'}, {'item': '-- On the Side --', 'legend': 'label'}, {'item': ""Chef's Choice Pasta of the Day"", 'legend': 'vegan'}, {'item': 'Vegetable of the Day', 'legend': 'vegetarian'}]"
3,5a0683dc2dc8ae0009768ff2,"Sat, 11 Nov 2017 00:00:12 GMT","[{'item': 'Dinner', 'legend': ''}, {'item': '-- Main Entree --', 'legend': 'label'}, {'item': 'Lamb Vindaloo', 'legend': ''}, {'item': '-- Vegetarian & Vegan Entree --', 'legend': 'label'}, {'item': 'Seitan Vindaloo', 'legend': ''}, {'item': '-- Soup of the Day --', 'legend': 'label'}, {'item': 'Roma House Chicken Soup', 'legend': ''}, {'item': 'White Bean & Potato Soup', 'legend': 'vegan'}, {'item': '-- Pasta Station --', 'legend': 'label'}, {'item': 'Stuffed Rigatoni', 'legend': 'vegetarian'}, {'item': '-- On the Side --', 'legend': 'label'}, {'item': 'Chickpeas Vegetables & Curry', 'legend': 'vegan'}, {'item': 'Coconut Basmati Rice', 'legend': 'vegan'}, {'item': 'Naan', 'legend': 'vegan'}]","[{'item': 'Lunch', 'legend': ''}, {'item': '-- Main Entree --', 'legend': 'label'}, {'item': 'Ham & Cheese Quiche', 'legend': 'pork'}, {'item': '-- Vegetarian & Vegan Entree --', 'legend': 'label'}, {'item': 'Broccoli & Cheddar Quiche', 'legend': 'vegetarian'}, {'item': 'Scrambled Tofu', 'legend': 'vegan'}, {'item': '-- Soup of the Day --', 'legend': 'label'}, {'item': 'Roma House Chicken Soup', 'legend': ''}, {'item': 'Tomato Basil Soup', 'legend': 'vegan'}, {'item': '-- Pasta Station --', 'legend': 'label'}, {'item': 'Stuffed Rigatoni', 'legend': 'vegetarian'}]"
4,5a0683dc2dc8ae0009768ff2,"Sat, 11 Nov 2017 00:00:12 GMT","[{'item': 'Dinner', 'legend': ''}, {'item': '-- Main Entree --', 'legend': 'label'}, {'item': 'Brazilian Roast Chicken', 'legend': ''}, {'item': 'Pork Shoulder al Diablo', 'legend': 'pork'}, {'item': '-- Vegetarian & Vegan Entree --', 'legend': 'label'}, {'item': 'Toasted Quinoa & Sweet Pepper Pilaf', 'legend': 'vegan'}, {'item': '-- Salads --', 'legend': 'label'}, {'item': 'Salad Bar Mixed Salads', 'legend': ''}, {'item': '-- On the Side --', 'legend': 'label'}, {'item': 'Fresh Cauliflower', 'legend': 'vegan'}, {'item': 'Fresh Steamed Broccoli', 'legend': 'vegan'}, {'item': 'Whole Baby Carrots', 'legend': 'vegan'}]","[{'item': 'Lunch', 'legend': ''}, {'item': '-- Main Entree --', 'legend': 'label'}, {'item': 'Buffalo Chicken Wings', 'legend': ''}, {'item': 'Vegetable Fried Rice', 'legend': ''}, {'item': '-- Salads --', 'legend': 'label'}, {'item': 'Salad Bar Mixed Salads', 'legend': ''}, {'item': 'Tuna Salad', 'legend': ''}, {'item': '-- Entrees --', 'legend': 'label'}, {'item': 'Country Corn & Buttermilk Pancakes', 'legend': 'vegetarian'}, {'item': 'Eggs any Style & Omelets Made to Order', 'legend': 'pork'}, {'item': 'Scrambled Eggs', 'legend': 'vegetarian'}, {'item': '-- Breakfast Bars --', 'legend': 'label'}, {'item': 'Assorted Pastries', 'legend': 'vegetarian'}, {'item': 'Pancake Toppings', 'legend': 'vegetarian'}, {'item': '-- Pasta Station --', 'legend': 'label'}, {'item': 'Marinara Sauce', 'legend': 'vegan'}, {'item': 'Penne Pasta', 'legend': 'vegan'}, {'item': '-- On the Side --', 'legend': 'label'}, {'item': 'Bacon', 'legend': 'pork'}, {'item': 'Home Fried Potatoes', 'legend': 'vegetarian'}, {'item': '-- Specialty Bars --', 'legend': 'label'}, {'item': 'Forbes Deli', 'legend': 'pork'}, {'item': 'Vegetarian Caesar Salad', 'legend': ''}]"
5,5a0683dc2dc8ae0009768ff2,"Sat, 11 Nov 2017 00:00:12 GMT",[],[]
